,id_order,payment_type,payment_installments,payment_value
65858,69654,credit_card,1,128.83
65859,75136,credit_card,2,65.71
65860,52274,credit_card,1,89.17
65861,8762,credit_card,3,77.78
65862,12300,credit_card,10,2082.36
65863,48113,credit_card,5,50.78
65864,43465,credit_card,2,85.81
65865,31703,credit_card,1,45.53
65866,99820,boleto,1,173.34
65867,66360,credit_card,5,57.59
65868,29565,credit_card,10,842.96
65869,71182,credit_card,1,35.79
65870,60084,credit_card,5,258.33
65871,21558,credit_card,4,92.1
65872,69391,credit_card,1,0.33
65873,69517,credit_card,1,99.82
65874,94996,credit_card,2,88.39
65875,99470,boleto,1,39.08
65876,86031,boleto,1,247.37
65877,44466,credit_card,3,38.65
65878,6468,boleto,1,30.96
65879,55574,boleto,1,342.15
65880,15313,credit_card,3,45.6
65881,61308,voucher,1,74.02
65882,88954,credit_card,2,792.17
65883,57121,credit_card,3,36.09
65884,86935,boleto,1,124.88
65885,94250,credit_card,9,91.97
65886,33166,credit_card,10,528.7
65887,88874,credit_card,3,38.13
65888,39170,credit_card,3,172.52
65889,85412,credit_card,8,373.73
65890,31928,credit_card,2,93.48
65891,78776,credit_card,1,105.28
65892,9495,boleto,1,146.57
65893,18853,credit_card,1,43.0
65894,86704,credit_card,6,131.51
65895,82329,credit_card,4,137.45
65896,86274,credit_card,2,138.73
65897,5,credit_card,1,93.85
65898,20650,credit_card,7,115.36
65899,12944,credit_card,2,26.77
65900,80345,credit_card,5,70.65
65901,31386,credit_card,1,46.54
65902,80143,boleto,1,85.26
65903,79575,voucher,1,50.0
65904,73149,credit_card,7,298.2
65905,53937,credit_card,2,60.05
65906,74061,credit_card,4,217.26
65907,47929,voucher,1,11.85
65908,91025,voucher,1,16.15
65909,66254,credit_card,4,46.5
65910,80878,credit_card,10,592.77
65911,59992,boleto,1,103.71
65912,57950,credit_card,1,57.38
65913,5051,credit_card,1,16.36
65914,27726,credit_card,1,420.18
65915,92949,credit_card,3,36.75
65916,17512,credit_card,3,235.23
65917,94529,credit_card,10,221.98
65918,20190,credit_card,2,29.09
65919,74572,credit_card,2,52.68
65920,88857,credit_card,1,69.73
65921,12427,credit_card,10,1020.35
65922,9124,credit_card,2,89.17
65923,20491,credit_card,1,265.49
65924,12704,credit_card,7,157.3
65925,61083,credit_card,1,41.77
65926,45663,voucher,1,3.75
65927,18649,credit_card,1,20.73
65928,84226,boleto,1,113.59
65929,2520,boleto,1,236.3
65930,19523,credit_card,3,65.0
65931,6401,credit_card,1,335.31
65932,80190,credit_card,2,117.79
65933,36135,boleto,1,67.3
65934,14407,boleto,1,92.9
65935,10284,credit_card,3,235.28
65936,48409,credit_card,2,75.68
65937,35998,boleto,1,95.81
65938,34745,credit_card,1,163.53
65939,71267,credit_card,4,226.38
65940,65502,boleto,1,107.85
65941,22883,credit_card,1,83.13
65942,67331,credit_card,6,76.63
65943,89615,credit_card,1,65.0
65944,95970,boleto,1,292.99
65945,40312,credit_card,2,92.59
65946,63439,credit_card,1,42.79
65947,11048,credit_card,4,93.39
65948,54605,credit_card,9,92.01
65949,63574,credit_card,2,314.92
65950,16320,credit_card,8,208.1
65951,94801,credit_card,10,115.78
65952,29914,credit_card,1,40.09
65953,43251,credit_card,4,89.97
65954,16343,credit_card,5,539.37
65955,57128,credit_card,3,160.75
65956,86761,boleto,1,92.67
65957,18107,voucher,1,151.99
65958,68696,boleto,1,56.61
65959,42432,credit_card,2,174.22
65960,46392,credit_card,10,1148.88
65961,24985,boleto,1,46.78
65962,93323,credit_card,3,161.54
65963,5340,credit_card,3,46.69
65964,39841,boleto,1,31.6
65965,14875,credit_card,1,47.42
65966,57019,credit_card,9,91.66
65967,82963,credit_card,6,586.43
65968,7356,credit_card,4,130.65
65969,80828,boleto,1,1416.7
65970,92489,credit_card,6,182.3
65971,18828,credit_card,2,144.28
65972,2925,credit_card,1,145.91
65973,4351,boleto,1,142.48
65974,73434,boleto,1,55.36
65975,18340,credit_card,5,232.22
65976,5336,credit_card,8,82.98
65977,78102,credit_card,4,41.05
65978,69160,credit_card,1,61.29
65979,89162,boleto,1,175.08
65980,15406,credit_card,1,202.48
65981,55991,boleto,1,75.65
65982,55299,credit_card,3,174.02
65983,88985,credit_card,2,138.65
65984,98993,credit_card,4,114.77
65985,76707,voucher,1,50.0
65986,74067,credit_card,3,333.62
65987,82026,credit_card,3,73.56
65988,12003,credit_card,3,38.01
65989,86725,credit_card,2,141.78
65990,25469,credit_card,6,80.0
65991,48131,credit_card,4,227.01
65992,51752,credit_card,1,29.62
65993,84622,credit_card,2,151.92
65994,32083,boleto,1,213.9
65995,35075,credit_card,2,249.02
65996,88353,credit_card,4,143.86
65997,62994,credit_card,9,107.32
65998,73863,credit_card,1,21.66
65999,13728,credit_card,2,165.8
66000,45485,credit_card,2,204.07
66001,73074,voucher,1,50.0
66002,27324,boleto,1,28.75
66003,41344,credit_card,3,36.76
66004,37791,credit_card,2,118.84
66005,5981,credit_card,3,165.4
66006,14059,credit_card,6,61.78
66007,15534,credit_card,1,21.04
66008,31381,voucher,1,34.19
66009,80150,boleto,1,77.29
66010,77632,credit_card,2,59.0
66011,5469,credit_card,1,61.11
66012,95945,credit_card,1,422.25
66013,88082,boleto,1,139.16
66014,72844,credit_card,3,251.23
66015,82201,credit_card,2,144.58
66016,63474,credit_card,3,130.2
66017,27189,boleto,1,105.28
66018,92541,credit_card,1,33.0
66019,44701,credit_card,1,87.94
66020,66260,boleto,1,71.88
66021,77157,credit_card,3,65.86
66022,71026,credit_card,10,464.34
66023,44595,credit_card,4,197.81
66024,56358,credit_card,6,125.52
66025,90032,boleto,1,32.43
66026,50032,credit_card,2,328.14
66027,36922,credit_card,1,33.85
66028,38036,boleto,1,58.37
66029,3725,voucher,1,15.67
66030,83018,credit_card,1,50.72
66031,18893,credit_card,1,146.12
66032,16181,boleto,1,36.04
66033,57622,credit_card,5,136.42
66034,26576,credit_card,6,90.38
66035,16130,credit_card,8,199.36
66036,73338,credit_card,1,128.54
66037,45549,voucher,1,30.67
66038,9054,credit_card,4,332.3
66039,75580,credit_card,10,798.27
66040,54858,voucher,1,100.0
66041,74166,boleto,1,113.26
66042,98883,credit_card,8,299.75
66043,56286,boleto,1,30.86
66044,44900,credit_card,3,77.89
66045,48704,boleto,1,103.25
66046,99642,credit_card,2,375.04
66047,12293,credit_card,1,51.5
66048,6522,credit_card,7,87.64
66049,88586,credit_card,1,95.67
66050,79962,credit_card,1,87.22
66051,35613,credit_card,1,153.1
66052,70972,credit_card,5,154.32
66053,92661,credit_card,8,87.64
66054,17158,credit_card,8,1755.21
66055,66551,credit_card,6,109.27
66056,64662,credit_card,3,140.45
66057,31946,credit_card,6,69.53
66058,72258,boleto,1,194.29
66059,20984,credit_card,3,61.37
66060,47020,credit_card,8,186.7
66061,85264,credit_card,8,988.87
66062,61754,credit_card,1,33.83
66063,93483,credit_card,3,31.67
66064,82706,credit_card,2,173.9
66065,41740,credit_card,3,65.09
66066,36020,credit_card,7,70.89
66067,41793,boleto,1,35.09
66068,68622,credit_card,1,139.24
66069,41268,boleto,1,98.37
66070,51856,credit_card,3,148.12
66071,90608,boleto,1,391.52
66072,89102,credit_card,10,147.99
66073,30,credit_card,1,13.63
66074,52049,voucher,1,5.44
66075,3878,credit_card,1,130.26
66076,58832,credit_card,1,190.87
66077,52966,voucher,1,9.1
66078,10679,credit_card,10,506.77
66079,50543,boleto,1,173.26
66080,19353,credit_card,1,120.84
66081,67516,credit_card,2,66.29
66082,94216,credit_card,6,67.36
66083,25716,credit_card,5,312.38
66084,54378,credit_card,10,765.2
66085,49037,credit_card,2,133.76
66086,41107,credit_card,5,141.4
66087,33818,credit_card,1,72.42
66088,12404,boleto,1,239.81
66089,43886,credit_card,8,201.65
66090,25933,boleto,1,17.68
66091,99275,credit_card,1,199.03
66092,42452,credit_card,3,45.0
66093,99320,credit_card,10,1034.6
66094,10268,credit_card,5,91.47
66095,81078,boleto,1,89.8
66096,19603,credit_card,1,58.13
66097,76754,credit_card,4,123.01
66098,77136,credit_card,1,150.28
66099,79267,credit_card,1,10.25
66100,18030,credit_card,1,67.36
66101,50487,credit_card,9,262.51
66102,93688,credit_card,7,220.0
66103,97779,credit_card,15,250.89
66104,46796,credit_card,3,311.82
66105,15323,credit_card,5,253.97
66106,38594,credit_card,8,384.34
66107,75007,boleto,1,92.9
66108,21223,boleto,1,104.65
66109,54674,credit_card,2,40.23
66110,98180,credit_card,5,162.55
66111,68592,voucher,1,12.92
66112,33856,credit_card,1,61.59
66113,34488,boleto,1,63.27
66114,85411,credit_card,6,63.6
66115,40079,credit_card,3,166.47
66116,85176,credit_card,1,68.33
66117,59048,credit_card,2,40.09
66118,28370,credit_card,1,152.39
66119,12848,credit_card,3,196.02
66120,24046,credit_card,4,132.44
66121,21986,boleto,1,136.79
66122,81645,credit_card,4,133.69
66123,67105,credit_card,2,25.05
66124,87889,credit_card,6,319.44
66125,11952,debit_card,1,27.09
66126,98715,credit_card,1,54.0
66127,88887,credit_card,9,94.76
66128,15830,credit_card,2,103.42
66129,86127,credit_card,1,618.6
66130,95127,credit_card,3,36.63
66131,83322,boleto,1,36.69
66132,83918,credit_card,3,159.03
66133,76822,credit_card,2,79.81
66134,37527,credit_card,1,64.09
66135,4338,boleto,1,269.25
66136,55129,credit_card,4,83.73
66137,92534,credit_card,2,123.76
66138,24593,credit_card,3,188.81
66139,37948,credit_card,2,383.1
66140,21081,credit_card,2,22.86
66141,53040,boleto,1,105.87
66142,1860,credit_card,8,168.46
66143,20404,credit_card,4,406.16
66144,86722,boleto,1,267.0
66145,1727,boleto,1,1158.54
66146,33943,credit_card,1,59.81
66147,79905,credit_card,1,60.01
66148,65347,boleto,1,77.23
66149,46497,boleto,1,88.37
66150,2854,credit_card,3,234.39
66151,38506,credit_card,1,25.38
66152,35480,boleto,1,42.47
66153,35844,boleto,1,52.18
66154,19154,credit_card,6,63.27
66155,13296,credit_card,4,153.9
66156,62316,credit_card,8,1048.7
66157,63239,credit_card,1,88.28
66158,38842,credit_card,2,83.79
66159,86552,credit_card,1,87.32
66160,37972,credit_card,3,183.56
66161,45145,credit_card,6,133.28
66162,71417,credit_card,5,153.22
66163,33482,credit_card,1,33.7
66164,66388,credit_card,3,599.3
66165,19970,voucher,1,20.0
66166,2491,boleto,1,57.37
66167,93292,credit_card,3,306.94
66168,26881,credit_card,1,54.33
66169,49655,boleto,1,77.24
66170,37640,boleto,1,198.57
66171,52967,credit_card,4,181.84
66172,53206,credit_card,3,34.42
66173,26457,credit_card,2,26.25
66174,16720,credit_card,1,55.1
66175,95721,credit_card,2,92.19
66176,47934,credit_card,4,57.23
66177,20191,credit_card,7,141.12
66178,19272,credit_card,1,27.75
66179,14829,credit_card,1,16.24
66180,2465,boleto,1,243.8
66181,61863,boleto,1,109.02
66182,70818,credit_card,1,131.73
66183,53380,credit_card,1,8.12
66184,26724,credit_card,2,63.88
66185,39749,credit_card,2,68.04
66186,50052,credit_card,4,199.52
66187,10388,credit_card,1,51.64
66188,41814,boleto,1,31.75
66189,35441,credit_card,3,32.59
66190,84836,credit_card,3,128.26
66191,54835,credit_card,3,194.24
66192,72556,credit_card,2,68.87
66193,89218,credit_card,3,238.09
66194,34727,credit_card,4,229.8
66195,30031,credit_card,3,150.87
66196,13120,boleto,1,69.9
66197,68637,boleto,1,47.44
66198,66918,credit_card,2,150.83
66199,59811,boleto,1,85.16
66200,10006,boleto,1,73.34
66201,30933,credit_card,1,25.23
66202,12995,credit_card,3,96.78
66203,22197,credit_card,3,47.68
66204,11408,boleto,1,45.0
66205,51453,debit_card,1,150.78
66206,73184,credit_card,1,97.18
66207,59041,boleto,1,57.38
66208,67945,credit_card,3,69.12
66209,25650,credit_card,1,403.24
66210,21423,credit_card,2,60.44
66211,57763,credit_card,1,209.86
66212,65658,credit_card,3,147.37
66213,78479,credit_card,8,345.29
66214,16115,credit_card,4,142.19
66215,7638,credit_card,8,88.56
66216,52332,boleto,1,58.18
66217,34613,credit_card,3,194.37
66218,88747,debit_card,1,103.59
66219,32496,boleto,1,73.04
66220,62498,credit_card,2,575.68
66221,41046,debit_card,1,38.13
66222,22224,credit_card,10,285.06
66223,35512,credit_card,1,60.7
66224,52937,credit_card,1,61.1
66225,15420,voucher,1,429.27
66226,89310,credit_card,1,47.0
66227,13163,credit_card,1,70.89
66228,4951,credit_card,3,108.2
66229,54733,credit_card,3,37.68
66230,1084,credit_card,3,172.96
66231,64871,credit_card,1,107.81
66232,13339,credit_card,3,37.72
66233,73323,credit_card,5,230.82
66234,15227,boleto,1,52.58
66235,61665,boleto,1,58.22
66236,37780,credit_card,8,211.03
66237,46922,credit_card,1,49.16
66238,1553,credit_card,1,21.4
66239,92748,credit_card,6,65.53
66240,21744,credit_card,1,122.64
66241,88017,debit_card,1,38.27
66242,82217,boleto,1,38.01
66243,4129,voucher,1,67.68
66244,92764,voucher,1,9.4
66245,23222,credit_card,1,64.42
66246,45973,boleto,1,72.14
66247,40985,credit_card,1,61.8
66248,11029,credit_card,5,136.43
66249,7047,credit_card,1,133.09
66250,69953,boleto,1,585.12
66251,35837,credit_card,1,223.54
66252,97250,credit_card,4,197.65
66253,25423,credit_card,1,107.85
66254,34658,credit_card,4,242.97
66255,39435,credit_card,1,168.29
66256,8529,credit_card,2,56.39
66257,4023,credit_card,8,113.71
66258,39802,credit_card,6,309.11
66259,19608,credit_card,1,100.02
66260,89427,boleto,1,134.58
66261,10652,credit_card,2,112.6
66262,33195,credit_card,4,215.41
66263,31631,credit_card,2,123.18
66264,37253,credit_card,4,127.64
66265,63049,credit_card,8,292.92
66266,72886,credit_card,2,103.98
66267,14393,credit_card,2,233.83
66268,53227,credit_card,9,177.27
66269,11895,voucher,1,223.4
66270,1696,credit_card,3,141.65
66271,94936,credit_card,3,34.09
66272,36201,voucher,1,19.74
66273,96691,credit_card,2,112.43
66274,19481,credit_card,4,86.15
66275,72717,credit_card,1,37.73
66276,67076,credit_card,5,286.18
66277,56335,credit_card,10,143.63
66278,22580,credit_card,1,119.48
66279,47745,credit_card,1,32.49
66280,36454,boleto,1,219.63
66281,18753,credit_card,1,35.41
66282,5138,credit_card,1,124.8
66283,14492,credit_card,1,84.0
66284,15600,credit_card,4,68.98
66285,84364,boleto,1,232.54
66286,20875,credit_card,2,88.67
66287,21763,credit_card,2,29.77
66288,42346,boleto,1,22.71
66289,54348,boleto,1,103.55
66290,74628,credit_card,2,45.74
66291,88584,credit_card,3,218.26
66292,19151,credit_card,2,105.37
66293,73999,boleto,1,110.77
66294,35148,credit_card,2,178.18
66295,25856,credit_card,2,153.1
66296,42178,credit_card,4,152.58
66297,27499,credit_card,3,38.09
66298,54714,credit_card,2,189.56
66299,85426,credit_card,3,166.71
66300,53839,credit_card,6,125.04
66301,52921,voucher,1,83.41
66302,45886,credit_card,3,34.78
66303,95961,boleto,1,328.26
66304,91349,boleto,1,188.97
66305,46203,debit_card,1,165.96
66306,5091,boleto,1,133.4
66307,24896,boleto,1,38.23
66308,98921,credit_card,1,55.96
66309,97238,boleto,1,171.87
66310,24183,credit_card,7,188.48
66311,1841,credit_card,2,416.54
66312,87323,credit_card,3,33.6
66313,91213,credit_card,3,285.79
66314,17333,credit_card,6,127.09
66315,33630,credit_card,3,81.11
66316,27892,boleto,1,155.14
66317,56383,boleto,1,266.62
66318,7180,credit_card,8,199.59
66319,67497,boleto,1,126.33
66320,50565,credit_card,2,43.84
66321,4139,credit_card,1,72.41
66322,8076,credit_card,1,27.28
66323,34869,credit_card,1,92.9
66324,32493,credit_card,4,211.06
66325,23158,credit_card,8,195.53
66326,65812,credit_card,6,62.47
66327,70854,boleto,1,63.83
66328,66844,boleto,1,74.17
66329,74562,credit_card,3,116.21
66330,92731,credit_card,1,209.43
66331,2288,boleto,1,89.02
66332,2001,credit_card,5,185.62
66333,98950,credit_card,2,23.91
66334,71021,credit_card,2,60.44
66335,12727,credit_card,10,562.25
66336,97022,boleto,1,314.66
66337,66917,credit_card,1,58.47
66338,52912,credit_card,2,594.55
66339,70929,credit_card,4,161.53
66340,42418,credit_card,2,69.17
66341,75648,credit_card,1,33.92
66342,21187,credit_card,10,155.4
66343,94436,credit_card,2,27.68
66344,26104,voucher,1,16.7
66345,19163,credit_card,2,132.04
66346,66864,credit_card,3,238.09
66347,76334,credit_card,1,128.85
66348,26804,credit_card,6,132.95
66349,25460,credit_card,1,95.27
66350,41142,boleto,1,63.65
66351,70870,credit_card,4,87.23
66352,493,credit_card,2,98.28
66353,66779,credit_card,8,191.12
66354,82180,credit_card,3,92.76
66355,73170,boleto,1,21.41
66356,28602,credit_card,2,127.13
66357,2315,credit_card,10,194.82
66358,30289,credit_card,1,87.55
66359,29091,boleto,1,48.22
66360,88230,credit_card,2,43.1
66361,18171,voucher,1,20.0
66362,86488,credit_card,2,55.02
66363,68754,debit_card,1,105.13
66364,36031,credit_card,6,475.45
66365,34087,credit_card,1,101.26
66366,90112,credit_card,4,47.39
66367,28824,credit_card,1,70.17
66368,53033,credit_card,10,754.59
66369,15348,credit_card,10,1233.65
66370,18982,credit_card,1,4.28
66371,97129,credit_card,1,87.97
66372,37450,credit_card,6,152.56
66373,60942,credit_card,2,27.09
66374,58839,credit_card,10,297.57
66375,82955,credit_card,2,30.28
66376,5411,credit_card,4,143.27
66377,40683,credit_card,5,187.43
66378,88125,credit_card,7,169.05
66379,82879,credit_card,1,61.0
66380,45953,credit_card,2,177.58
66381,74231,boleto,1,30.38
66382,59767,credit_card,3,185.92
66383,664,credit_card,2,310.81
66384,56007,credit_card,3,129.22
66385,82340,credit_card,2,71.15
66386,47471,boleto,1,260.84
66387,84331,credit_card,5,127.97
66388,87861,credit_card,1,87.27
66389,23748,credit_card,2,102.74
66390,51785,credit_card,1,40.22
66391,84221,credit_card,1,279.13
66392,73366,voucher,1,50.0
66393,64016,boleto,1,69.94
66394,35410,credit_card,1,34.35
66395,88889,credit_card,4,230.57
66396,4682,credit_card,3,347.41
66397,87118,credit_card,8,127.23
66398,44378,boleto,1,33.79
66399,14342,credit_card,1,130.96
66400,13811,boleto,1,33.0
66401,1600,credit_card,3,426.84
66402,69031,credit_card,1,25.75
66403,12587,boleto,1,278.1
66404,33364,credit_card,1,167.92
66405,65288,credit_card,1,82.9
66406,21344,credit_card,1,34.72
66407,69803,credit_card,4,188.75
66408,94995,boleto,1,72.17
66409,13472,credit_card,2,190.37
66410,12024,boleto,1,66.01
66411,44564,credit_card,3,285.63
66412,43322,boleto,1,69.73
66413,3243,credit_card,2,237.48
66414,50171,credit_card,2,713.08
66415,62243,credit_card,1,99.9
66416,69631,credit_card,1,773.48
66417,56677,credit_card,1,80.91
66418,15950,credit_card,6,238.25
66419,66442,credit_card,3,71.42
66420,98093,credit_card,3,178.26
66421,49291,credit_card,1,133.18
66422,93167,credit_card,4,47.42
66423,65156,credit_card,4,109.77
66424,72948,credit_card,4,308.9
